event_id,event_type,aggregate_id,aggregate_type,sequence_number,schema_version,occurred_at,recorded_at,metadata_causation_id,metadata_correlation_id,metadata_user_id,metadata_source_service,payload_application_id,payload_applicant_id,payload_requested_amount_usd,payload_loan_purpose,payload_loan_term_months,payload_submission_channel,payload_contact_email,payload_contact_name,payload_submitted_at,payload_application_reference,payload_required_document_types_count,payload_required_document_types,payload_deadline,payload_requested_by,payload_package_id,payload_required_documents_count,payload_required_documents,payload_created_at,payload_document_id,payload_document_type,payload_document_format,payload_filename,payload_file_path,payload_file_size_bytes,payload_file_hash,payload_fiscal_year,payload_uploaded_at,payload_uploaded_by,payload_added_at,payload_session_id,payload_agent_type,payload_agent_id,payload_model_version,payload_langgraph_graph_version,payload_context_source,payload_context_token_count,payload_started_at,payload_inputs_validated_count,payload_inputs_validated,payload_validation_duration_ms,payload_validated_at,payload_node_name,payload_node_sequence,payload_input_keys_count,payload_input_keys,payload_output_keys_count,payload_output_keys,payload_llm_called,payload_llm_tokens_input,payload_llm_tokens_output,payload_llm_cost_usd,payload_duration_ms,payload_executed_at,payload_page_count,payload_detected_format,payload_pipeline_version,payload_extraction_model,payload_tool_name,payload_tool_input_summary,payload_tool_output_summary,payload_tool_duration_ms,payload_called_at,payload_facts_total_revenue,payload_facts_gross_profit,payload_facts_operating_expenses,payload_facts_operating_income,payload_facts_ebitda,payload_facts_depreciation_amortization,payload_facts_interest_expense,payload_facts_income_before_tax,payload_facts_tax_expense,payload_facts_net_income,payload_facts_total_assets,payload_facts_current_assets,payload_facts_cash_and_equivalents,payload_facts_accounts_receivable,payload_facts_inventory,payload_facts_total_liabilities,payload_facts_current_liabilities,payload_facts_long_term_debt,payload_facts_total_equity,payload_facts_operating_cash_flow,payload_facts_investing_cash_flow,payload_facts_financing_cash_flow,payload_facts_free_cash_flow,payload_facts_debt_to_equity,payload_facts_current_ratio,payload_facts_debt_to_ebitda,payload_facts_interest_coverage,payload_facts_gross_margin,payload_facts_net_margin,payload_facts_fiscal_year_end,payload_facts_currency,payload_facts_gaap_compliant,payload_facts_field_confidence_total_revenue,payload_facts_field_confidence_net_income,payload_facts_field_confidence_total_assets,payload_facts_page_references_total_revenue,payload_facts_page_references_net_income,payload_facts_extraction_notes_count,payload_facts_balance_sheet_balances,payload_facts_balance_discrepancy_usd,payload_raw_text_length,payload_tables_extracted,payload_processing_ms,payload_completed_at,payload_overall_confidence,payload_is_coherent,payload_anomalies_count,payload_critical_missing_fields_count,payload_reextraction_recommended,payload_auditor_notes,payload_assessed_at,payload_documents_processed,payload_has_quality_flags,payload_quality_flag_count,payload_ready_at,payload_events_written_count,payload_output_summary,payload_written_at,payload_total_nodes_executed,payload_total_llm_calls,payload_total_tokens_used,payload_total_cost_usd,payload_total_duration_ms,payload_next_agent_triggered,payload_requested_at,payload_priority,payload_opened_at,payload_fiscal_years_loaded_count,payload_fiscal_years_loaded,payload_has_prior_loans,payload_has_defaults,payload_revenue_trajectory,payload_data_hash,payload_consumed_at,payload_document_ids_consumed_count,payload_document_ids_consumed,payload_facts_summary,payload_quality_flags_present,payload_decision_risk_tier,payload_decision_recommended_limit_usd,payload_decision_confidence,payload_decision_rationale,payload_decision_key_concerns_count,payload_decision_key_concerns,payload_decision_data_quality_caveats_count,payload_decision_policy_overrides_applied_count,payload_model_deployment_id,payload_input_data_hash,payload_analysis_duration_ms,payload_regulatory_basis_count,payload_triggered_by_event_id,payload_screening_model_version,payload_initiated_at,payload_fraud_score,payload_risk_level,payload_anomalies_found,payload_recommendation,payload_regulation_set_version,payload_rules_to_evaluate_count,payload_rules_to_evaluate,payload_rule_id,payload_rule_name,payload_rule_version,payload_evidence_hash,payload_evaluation_notes,payload_evaluated_at,payload_note_type,payload_note_text,payload_rules_evaluated,payload_rules_passed,payload_rules_failed,payload_rules_noted,payload_has_hard_block,payload_overall_verdict,payload_all_analyses_complete,payload_orchestrator_session_id,payload_confidence,payload_approved_amount_usd,payload_conditions_count,payload_conditions,payload_executive_summary,payload_key_risks_count,payload_contributing_sessions_count,payload_model_versions_orchestrator,payload_generated_at,payload_interest_rate_pct,payload_term_months,payload_approved_by,payload_effective_date,payload_approved_at,payload_failure_reason,payload_is_hard_block,payload_remediation_available,payload_remediation_description,payload_decline_reasons_count,payload_decline_reasons,payload_declined_by,payload_adverse_action_notice_required,payload_adverse_action_codes_count,payload_adverse_action_codes,payload_declined_at,payload_key_risks
4202c44b-bab3-4bde-b3d0-3b548e585471,DocumentUploaded,6a7c3a71-9760-44d8-abb3-27baef3b4f2e,Loan,4,1.0,2026-02-22T14:04:37.389080Z,2026-02-22T14:04:37.389080Z,,b252c35c-bdb2-433a-accb-b7e2ad1433d9,applicant,agentic-governance-ledger,APEX-0007,,,,,,,,,,,,,,,,,,doc-1cf60394,income_statement,pdf,APEX-0007_income_stmt_2024.pdf,documents/COMP-019/APEX-0007_income_stmt_2024.pdf,248207.0,d794b166001141a2,2024.0,2026-02-22T14:04:37.389080,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b48411c3-b233-4d6f-81aa-d7c29a7a47e8,DocumentAdded,5241fc31-ae34-4ea6-92b0-8ccc28dec4c3,DocumentPackage,3,1.0,2026-02-22T14:04:37.389080Z,2026-02-22T14:04:37.389080Z,,1725fb62-5d3a-4e02-b303-58af0c8cb39a,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0007,,,,doc-1cf60394,income_statement,pdf,,,,d794b166001141a2,,,,2026-02-22T14:04:37.389080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549bb83-d99f-4380-8638-c71532b4d779,DocumentUploaded,6a7c3a71-9760-44d8-abb3-27baef3b4f2e,Loan,5,1.0,2026-02-22T14:05:37.389080Z,2026-02-22T14:05:37.389080Z,,b252c35c-bdb2-433a-accb-b7e2ad1433d9,applicant,agentic-governance-ledger,APEX-0007,,,,,,,,,,,,,,,,,,doc-aeea98d4,balance_sheet,pdf,APEX-0007_balance_sheet_2024.pdf,documents/COMP-019/APEX-0007_balance_sheet_2024.pdf,105731.0,a86210f5fdceb84f,2024.0,2026-02-22T14:05:37.389080,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28d78a6d-aa14-4437-a610-ff15177d9e73,DocumentAdded,5241fc31-ae34-4ea6-92b0-8ccc28dec4c3,DocumentPackage,4,1.0,2026-02-22T14:05:37.389080Z,2026-02-22T14:05:37.389080Z,,1725fb62-5d3a-4e02-b303-58af0c8cb39a,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0007,,,,doc-aeea98d4,balance_sheet,pdf,,,,a86210f5fdceb84f,,,,2026-02-22T14:05:37.389080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c96041f7-71c9-4c54-8892-8205aff6f408,DocumentUploaded,6a7c3a71-9760-44d8-abb3-27baef3b4f2e,Loan,6,1.0,2026-02-22T14:06:37.389080Z,2026-02-22T14:06:37.389080Z,,b252c35c-bdb2-433a-accb-b7e2ad1433d9,applicant,agentic-governance-ledger,APEX-0007,,,,,,,,,,,,,,,,,,doc-fc766c45,income_statement,xlsx,APEX-0007_financials.xlsx,documents/COMP-019/APEX-0007_financials.xlsx,208043.0,3a3a2439911766f6,2024.0,2026-02-22T14:06:37.389080,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19988782-44e0-49b6-b722-7f779d784dbf,DocumentAdded,5241fc31-ae34-4ea6-92b0-8ccc28dec4c3,DocumentPackage,5,1.0,2026-02-22T14:06:37.389080Z,2026-02-22T14:06:37.389080Z,,1725fb62-5d3a-4e02-b303-58af0c8cb39a,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0007,,,,doc-fc766c45,income_statement,xlsx,,,,3a3a2439911766f6,,,,2026-02-22T14:06:37.389080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea5355e6-6b3a-447f-a06f-6b207d906a3a,ApplicationSubmitted,5d19edae-df88-44d7-82a4-0327f629f536,Loan,1,1.0,2026-03-04T13:46:17.390674Z,2026-03-04T13:46:17.390674Z,,b1180213-f8ae-43f2-9a52-38be147db566,yknight@example.org,agentic-governance-ledger,APEX-0008,COMP-078,6349000.0,working_capital,24.0,web,yknight@example.org,Bob Pitts,2026-03-04T13:46:17.390674,APEX-0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e02adbb-5e15-4bf6-a0a3-ce5e1a8348f8,DocumentUploadRequested,5d19edae-df88-44d7-82a4-0327f629f536,Loan,2,1.0,2026-03-04T13:46:17.390674Z,2026-03-04T13:46:17.390674Z,,b1180213-f8ae-43f2-9a52-38be147db566,system,agentic-governance-ledger,APEX-0008,,,,,,,,,,3.0,application_proposal|income_statement|balance_sheet,2026-03-11T13:46:17.390674,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78392482-a342-4e69-947c-b6f0c7ee8922,PackageCreated,f7f49227-9716-44c9-b226-d0fee0084274,DocumentPackage,1,1.0,2026-03-04T13:46:37.390674Z,2026-03-04T13:46:37.390674Z,,b1180213-f8ae-43f2-9a52-38be147db566,system,agentic-governance-ledger,APEX-0008,,,,,,,,,,,,,,APEX-0008,3.0,application_proposal|income_statement|balance_sheet,2026-03-04T13:46:37.390674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706a22f5-60a3-405c-9297-c23f734849e4,DocumentUploaded,5d19edae-df88-44d7-82a4-0327f629f536,Loan,3,1.0,2026-03-06T00:47:37.390674Z,2026-03-06T00:47:37.390674Z,,b1180213-f8ae-43f2-9a52-38be147db566,applicant,agentic-governance-ledger,APEX-0008,,,,,,,,,,,,,,,,,,doc-9f73f33f,application_proposal,pdf,APEX-0008_proposal.pdf,documents/COMP-078/APEX-0008_proposal.pdf,208829.0,8eb66e9cbdaaa5ba,,2026-03-06T00:47:37.390674,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14901820-c7b8-4bdc-88c3-20ce04a8e507,DocumentAdded,f7f49227-9716-44c9-b226-d0fee0084274,DocumentPackage,2,1.0,2026-03-06T00:47:37.390674Z,2026-03-06T00:47:37.390674Z,,63f35127-264f-4ad8-9194-51ea5970a08d,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0008,,,,doc-9f73f33f,application_proposal,pdf,,,,8eb66e9cbdaaa5ba,,,,2026-03-06T00:47:37.390674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56551091-0cc3-4331-b8bc-1d7a9bb3c721,DocumentUploaded,5d19edae-df88-44d7-82a4-0327f629f536,Loan,4,1.0,2026-03-06T00:52:37.390674Z,2026-03-06T00:52:37.390674Z,,b1180213-f8ae-43f2-9a52-38be147db566,applicant,agentic-governance-ledger,APEX-0008,,,,,,,,,,,,,,,,,,doc-22e3f813,income_statement,pdf,APEX-0008_income_stmt_2024.pdf,documents/COMP-078/APEX-0008_income_stmt_2024.pdf,347807.0,d794b166001141a2,2024.0,2026-03-06T00:52:37.390674,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25f2d12e-619b-4bf4-8028-3f304bce2e59,DocumentAdded,f7f49227-9716-44c9-b226-d0fee0084274,DocumentPackage,3,1.0,2026-03-06T00:52:37.390674Z,2026-03-06T00:52:37.390674Z,,63f35127-264f-4ad8-9194-51ea5970a08d,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0008,,,,doc-22e3f813,income_statement,pdf,,,,d794b166001141a2,,,,2026-03-06T00:52:37.390674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7e9c1f3-5699-4912-be73-8941a877a120,DocumentUploaded,5d19edae-df88-44d7-82a4-0327f629f536,Loan,5,1.0,2026-03-06T00:56:37.390674Z,2026-03-06T00:56:37.390674Z,,b1180213-f8ae-43f2-9a52-38be147db566,applicant,agentic-governance-ledger,APEX-0008,,,,,,,,,,,,,,,,,,doc-684b488c,balance_sheet,pdf,APEX-0008_balance_sheet_2024.pdf,documents/COMP-078/APEX-0008_balance_sheet_2024.pdf,379941.0,a86210f5fdceb84f,2024.0,2026-03-06T00:56:37.390674,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8e4227-6a87-4ba6-ae48-8152cc86d5bf,DocumentAdded,f7f49227-9716-44c9-b226-d0fee0084274,DocumentPackage,4,1.0,2026-03-06T00:56:37.390674Z,2026-03-06T00:56:37.390674Z,,63f35127-264f-4ad8-9194-51ea5970a08d,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0008,,,,doc-684b488c,balance_sheet,pdf,,,,a86210f5fdceb84f,,,,2026-03-06T00:56:37.390674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351b8b80-34b0-4916-8959-e73c9d991ac2,DocumentUploaded,5d19edae-df88-44d7-82a4-0327f629f536,Loan,6,1.0,2026-03-06T01:00:37.390674Z,2026-03-06T01:00:37.390674Z,,b1180213-f8ae-43f2-9a52-38be147db566,applicant,agentic-governance-ledger,APEX-0008,,,,,,,,,,,,,,,,,,doc-cd54459f,income_statement,xlsx,APEX-0008_financials.xlsx,documents/COMP-078/APEX-0008_financials.xlsx,213233.0,3a3a2439911766f6,2024.0,2026-03-06T01:00:37.390674,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152605d5-7ed4-470f-83ec-3327d6b2fcd1,DocumentAdded,f7f49227-9716-44c9-b226-d0fee0084274,DocumentPackage,5,1.0,2026-03-06T01:00:37.390674Z,2026-03-06T01:00:37.390674Z,,63f35127-264f-4ad8-9194-51ea5970a08d,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0008,,,,doc-cd54459f,income_statement,xlsx,,,,3a3a2439911766f6,,,,2026-03-06T01:00:37.390674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23dd2cec-93be-4faa-8af0-18ff77ab126b,ApplicationSubmitted,7fd61551-2393-4db8-b474-4e336d3876fd,Loan,1,1.0,2026-03-08T13:46:17.394149Z,2026-03-08T13:46:17.394149Z,,138e8e46-0540-45bf-8203-fe0955bc7bb7,tyleraguilar@example.org,agentic-governance-ledger,APEX-0009,COMP-025,2656000.0,expansion,60.0,agent,tyleraguilar@example.org,David Scott,2026-03-08T13:46:17.394149,APEX-0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b71fffe-0df6-4100-8aca-40b3778092c9,DocumentUploadRequested,7fd61551-2393-4db8-b474-4e336d3876fd,Loan,2,1.0,2026-03-08T13:46:17.394149Z,2026-03-08T13:46:17.394149Z,,138e8e46-0540-45bf-8203-fe0955bc7bb7,system,agentic-governance-ledger,APEX-0009,,,,,,,,,,3.0,application_proposal|income_statement|balance_sheet,2026-03-15T13:46:17.394149,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58561c85-86a3-43aa-b916-fd07ba7fff8b,PackageCreated,bc518b2d-745d-4f7b-a2e2-c5c51aa4de96,DocumentPackage,1,1.0,2026-03-08T13:46:37.394149Z,2026-03-08T13:46:37.394149Z,,138e8e46-0540-45bf-8203-fe0955bc7bb7,system,agentic-governance-ledger,APEX-0009,,,,,,,,,,,,,,APEX-0009,3.0,application_proposal|income_statement|balance_sheet,2026-03-08T13:46:37.394149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297eb9f-5c0e-4823-b14d-d3e77354f9ff,DocumentUploaded,7fd61551-2393-4db8-b474-4e336d3876fd,Loan,3,1.0,2026-03-09T08:49:37.394149Z,2026-03-09T08:49:37.394149Z,,138e8e46-0540-45bf-8203-fe0955bc7bb7,applicant,agentic-governance-ledger,APEX-0009,,,,,,,,,,,,,,,,,,doc-9965f264,application_proposal,pdf,APEX-0009_proposal.pdf,documents/COMP-025/APEX-0009_proposal.pdf,123287.0,8eb66e9cbdaaa5ba,,2026-03-09T08:49:37.394149,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9fc795-7e34-468c-935d-e76ce375f62d,DocumentAdded,bc518b2d-745d-4f7b-a2e2-c5c51aa4de96,DocumentPackage,2,1.0,2026-03-09T08:49:37.394149Z,2026-03-09T08:49:37.394149Z,,82838357-e4d2-4ce3-b3ee-a550a3cdfcae,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0009,,,,doc-9965f264,application_proposal,pdf,,,,8eb66e9cbdaaa5ba,,,,2026-03-09T08:49:37.394149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a269abf-14d0-44e6-85bf-215760e9b1fc,DocumentUploaded,7fd61551-2393-4db8-b474-4e336d3876fd,Loan,4,1.0,2026-03-09T08:51:37.394149Z,2026-03-09T08:51:37.394149Z,,138e8e46-0540-45bf-8203-fe0955bc7bb7,applicant,agentic-governance-ledger,APEX-0009,,,,,,,,,,,,,,,,,,doc-0c5425a7,income_statement,pdf,APEX-0009_income_stmt_2024.pdf,documents/COMP-025/APEX-0009_income_stmt_2024.pdf,188464.0,d794b166001141a2,2024.0,2026-03-09T08:51:37.394149,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be8f463f-c37a-417f-be48-1b609a2fc60f,DocumentAdded,bc518b2d-745d-4f7b-a2e2-c5c51aa4de96,DocumentPackage,3,1.0,2026-03-09T08:51:37.394149Z,2026-03-09T08:51:37.394149Z,,82838357-e4d2-4ce3-b3ee-a550a3cdfcae,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0009,,,,doc-0c5425a7,income_statement,pdf,,,,d794b166001141a2,,,,2026-03-09T08:51:37.394149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26e698d-ed03-48f1-a341-98084b26c628,DocumentUploaded,7fd61551-2393-4db8-b474-4e336d3876fd,Loan,5,1.0,2026-03-09T09:01:37.394149Z,2026-03-09T09:01:37.394149Z,,138e8e46-0540-45bf-8203-fe0955bc7bb7,applicant,agentic-governance-ledger,APEX-0009,,,,,,,,,,,,,,,,,,doc-6f6a7e12,balance_sheet,pdf,APEX-0009_balance_sheet_2024.pdf,documents/COMP-025/APEX-0009_balance_sheet_2024.pdf,52998.0,a86210f5fdceb84f,2024.0,2026-03-09T09:01:37.394149,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e6fc3a6-94a7-42df-96ff-1f0efb859c9e,DocumentAdded,bc518b2d-745d-4f7b-a2e2-c5c51aa4de96,DocumentPackage,4,1.0,2026-03-09T09:01:37.394149Z,2026-03-09T09:01:37.394149Z,,82838357-e4d2-4ce3-b3ee-a550a3cdfcae,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0009,,,,doc-6f6a7e12,balance_sheet,pdf,,,,a86210f5fdceb84f,,,,2026-03-09T09:01:37.394149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f671b13b-1273-4163-9e71-4523418e066e,DocumentUploaded,7fd61551-2393-4db8-b474-4e336d3876fd,Loan,6,1.0,2026-03-09T09:10:37.394149Z,2026-03-09T09:10:37.394149Z,,138e8e46-0540-45bf-8203-fe0955bc7bb7,applicant,agentic-governance-ledger,APEX-0009,,,,,,,,,,,,,,,,,,doc-8a0a297d,income_statement,xlsx,APEX-0009_financials.xlsx,documents/COMP-025/APEX-0009_financials.xlsx,338405.0,3a3a2439911766f6,2024.0,2026-03-09T09:10:37.394149,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
